commit_hash,author,date,msg,file,file_path,lines_added,lines_deleted,complexity,nloc,is_bug_fix
07f6675376a1772d3024a5fbc46c8bb296710b41,Kenneth Reitz,2012-05-10 17:02:22-05:00,remove requests async tests,test_requests_async.py,,0,77,,,0
15694fa2f7cc18f256dc2866e6206686de1ab795,Kenneth Reitz,2012-05-10 17:09:53-05:00,remove gevent extras_require,setup.py,setup.py,0,7,0.0,54.0,0
3ee594140bb5bbbb8553cbd20c99c116d1954c0f,Kenneth Reitz,2012-05-10 17:10:47-05:00,remove oreos,__init__.py,,0,3,,,0
3ee594140bb5bbbb8553cbd20c99c116d1954c0f,Kenneth Reitz,2012-05-10 17:10:47-05:00,remove oreos,core.py,,0,24,,,0
3ee594140bb5bbbb8553cbd20c99c116d1954c0f,Kenneth Reitz,2012-05-10 17:10:47-05:00,remove oreos,monkeys.py,,0,770,,,0
3ee594140bb5bbbb8553cbd20c99c116d1954c0f,Kenneth Reitz,2012-05-10 17:10:47-05:00,remove oreos,structures.py,,0,399,,,0
327b9eab87a7e6198acf9b551d24373f566d0ac3,Kenneth Reitz,2012-05-10 17:11:35-05:00,semver,HISTORY.rst,HISTORY.rst,2,2,,,0
0442122d34ba79b67b3ab80d04729259a01cd6c6,Shivaram Lingamneni,2012-05-10 15:14:44-07:00,remove unused import,models.py,requests/models.py,0,1,158.0,488.0,0
ed767cb70381ba4313a9e4b0c53a68b016f10e36,ztest,2012-05-12 13:09:14-04:00,Fix a docstring typo (of -> if).,models.py,requests/models.py,1,1,158.0,488.0,1
51f76280784ff3ba39dcd69ec0f078f69409e1d7,Michael Edwards,2012-05-13 11:59:31+02:00,Removed extra whitespace,exceptions.py,requests/exceptions.py,2,2,0.0,11.0,0
2c11473816872ed2440eb305e6a920159e5e52a3,Paul Nasrat,2012-05-13 16:09:52-07:00,"Improve developer documentation.

I cloned, followed the todo and had failures as no certifi or chardet.

Fixed up so easy to get started.",.gitignore,.gitignore,1,0,,,1
2c11473816872ed2440eb305e6a920159e5e52a3,Paul Nasrat,2012-05-13 16:09:52-07:00,"Improve developer documentation.

I cloned, followed the todo and had failures as no certifi or chardet.

Fixed up so easy to get started.",todo.rst,docs/dev/todo.rst,7,2,,,1
973e9cb54826062328f1c8650630819205ccfe8e,Suraj Barkale,2012-05-15 19:47:02+05:30,"Remove sharing of base_headers config between sessions.
Since base_headers is a dictionary, it's reference was shared with all instances of
Session objects. Using deepcopy here should not incur large performance penalty.",sessions.py,requests/sessions.py,2,1,52.0,162.0,0
c24665b59352006120ef33624ae8177ff68990bd,Ib Lundgren,2012-05-15 17:20:01+02:00,Better content-type detection and unicode fix,auth.py,requests/auth.py,43,6,30.0,138.0,1
6a9d59ea97f9681b57c1fe0db263b7e2af3e60c9,Ib Lundgren,2012-05-15 17:37:15+02:00,Unicode fix for py3,auth.py,requests/auth.py,4,4,30.0,138.0,1
f25827c5b66450482fad8209f38ca77664f504dd,Shivaram Lingamneni,2012-05-01 18:20:44-07:00,replace utils.randombytes with os.urandom,auth.py,requests/auth.py,3,2,30.0,139.0,0
f25827c5b66450482fad8209f38ca77664f504dd,Shivaram Lingamneni,2012-05-01 18:20:44-07:00,replace utils.randombytes with os.urandom,utils.py,requests/utils.py,1,12,83.0,207.0,0
4b7c5dab0e565004d2e46b62d4fcc95737edf33d,Marcin Wielgoszewski,2012-05-16 13:58:51-04:00,Expose case-insensitive key access when deleting a key from CaseInsensitiveDict,structures.py,requests/structures.py,1,1,17.0,35.0,0
c501784541ffe595f25cd62774d392270639c662,Arup Malakar,2012-05-16 15:07:15-07:00,Issue #505: Allow disabling of cookie persistence/sending,AUTHORS.rst,AUTHORS.rst,1,0,,,1
c501784541ffe595f25cd62774d392270639c662,Arup Malakar,2012-05-16 15:07:15-07:00,Issue #505: Allow disabling of cookie persistence/sending,api.py,requests/api.py,1,0,9.0,21.0,1
c501784541ffe595f25cd62774d392270639c662,Arup Malakar,2012-05-16 15:07:15-07:00,Issue #505: Allow disabling of cookie persistence/sending,models.py,requests/models.py,8,3,164.0,506.0,1
c501784541ffe595f25cd62774d392270639c662,Arup Malakar,2012-05-16 15:07:15-07:00,Issue #505: Allow disabling of cookie persistence/sending,sessions.py,requests/sessions.py,5,0,52.0,165.0,1
c501784541ffe595f25cd62774d392270639c662,Arup Malakar,2012-05-16 15:07:15-07:00,Issue #505: Allow disabling of cookie persistence/sending,test_cookies.py,tests/test_cookies.py,21,0,17.0,148.0,1
3c144351095c7849753e477da0482c044d36f1c4,Kenneth Reitz,2012-05-16 17:13:55-07:00,fix test for 2.6's unittest,test_cookies.py,tests/test_cookies.py,1,1,17.0,148.0,1
45506d1f39be8cc055814227952e53d94d3cb10d,Cory Benfield,2012-05-17 10:16:42+01:00,"Rewrite quickstart docs.

This should help with issue #503.",quickstart.rst,docs/user/quickstart.rst,102,121,,,1
36fd8da1c07090c25a386dbc0c8ba22213e50f93,Cory Benfield,2012-05-17 19:25:35+01:00,"Correctly reflect redirection behaviour.

The docs incorrectly listed HEAD as a method that follows redirects by
default: it does not. This commit resolves this issue, and thus resolves
issue #504.",quickstart.rst,docs/user/quickstart.rst,5,5,,,1
686db5d45253a721b60fb1e445aa4dff0fcf2e87,Josh Imhoff,2012-05-18 00:48:59-04:00,"Defined keys(), values(), and items() in order to support dict-like client interface. Now, we throw exceptions if __getitem__() or __setitem__() is used when multiple domains are in jar.",cookies.py,requests/cookies.py,58,0,80.0,201.0,0
2b8e01bff7f8331b09c4ec599e24e57c10b1ad39,Cory Benfield,2012-05-19 21:34:36+01:00,First draft of full verbs.,advanced.rst,docs/user/advanced.rst,156,0,,,0
b7d0925d6b2c37e8ebe5ac4cdfffce08ffae7dde,Josh Imhoff,2012-05-21 17:59:38-04:00,Docstrings and bug fixes in cookies.py,cookies.py,requests/cookies.py,36,4,80.0,201.0,1
9f26d0ced3d7a360b1bb392a5e8257409378bac5,Josh Imhoff,2012-05-21 18:21:12-04:00,"In cookies.py, CookieConflictError is now thrown if there is more than one cookie with same name.",cookies.py,requests/cookies.py,18,19,78.0,199.0,1
96cd8e9ca0b6953794b9b3244b244dd34f975544,Josh Imhoff,2012-05-21 20:14:12-04:00,Wrote tests for new CookieJar functionality and made them pass.,cookies.py,requests/cookies.py,38,23,85.0,208.0,0
96cd8e9ca0b6953794b9b3244b244dd34f975544,Josh Imhoff,2012-05-21 20:14:12-04:00,Wrote tests for new CookieJar functionality and made them pass.,test_cookies.py,tests/test_cookies.py,33,0,19.0,170.0,0
0eb0b89431d467197b361e4eab3c3399ff07b22e,Josh Imhoff,2012-05-21 20:27:47-04:00,Removed print statements left over from debugging.,cookies.py,requests/cookies.py,0,2,85.0,206.0,1
b28673368b0a4236b3cfbb50fb15f846793a1c40,Arup Malakar,2012-05-23 14:12:18-07:00,"Issue #505: Changed the store_cookie configuration to be part of the config dict, instead of being a new argument",api.py,requests/api.py,1,2,9.0,23.0,1
b28673368b0a4236b3cfbb50fb15f846793a1c40,Arup Malakar,2012-05-23 14:12:18-07:00,"Issue #505: Changed the store_cookie configuration to be part of the config dict, instead of being a new argument",defaults.py,requests/defaults.py,2,0,0.0,20.0,1
b28673368b0a4236b3cfbb50fb15f846793a1c40,Arup Malakar,2012-05-23 14:12:18-07:00,"Issue #505: Changed the store_cookie configuration to be part of the config dict, instead of being a new argument",models.py,requests/models.py,1,5,159.0,489.0,1
b28673368b0a4236b3cfbb50fb15f846793a1c40,Arup Malakar,2012-05-23 14:12:18-07:00,"Issue #505: Changed the store_cookie configuration to be part of the config dict, instead of being a new argument",sessions.py,requests/sessions.py,1,6,52.0,162.0,1
b28673368b0a4236b3cfbb50fb15f846793a1c40,Arup Malakar,2012-05-23 14:12:18-07:00,"Issue #505: Changed the store_cookie configuration to be part of the config dict, instead of being a new argument",test_cookies.py,tests/test_cookies.py,6,4,19.0,171.0,1
4a309796225cfae96cf8473c8d70b5c71080011c,Arup Malakar,2012-05-23 14:25:54-07:00,"Change the None check from self.assertIsNone to python style None Check, as build was failing",test_cookies.py,tests/test_cookies.py,1,1,19.0,171.0,0
7125fe5554332b636ce42dcbe8224d0918381917,Tzury Bar Yochay,2012-05-24 06:17:21+03:00,this try catch is a poor man's patch for issue #630 see https://github.com/kennethreitz/requests/issues/630,utils.py,requests/utils.py,21,14,84.0,210.0,1
b8561cda5e2bf9cb0129c2863ff52754e837ad85,Mher Movsisyan,2012-05-27 22:21:26+05:00,no_proxy support,models.py,requests/models.py,3,1,160.0,493.0,0
cb8f9756e3cf57a12ea5619609460f29f930fd3d,Mher Movsisyan,2012-05-28 14:11:59+05:00,Fixes python3 compatibility issue,models.py,requests/models.py,1,2,160.0,492.0,1
ba4cc326c2736f8cad7bc5c031e7c9230bd713e0,JuhaS,2012-05-28 16:28:31+03:00,Small correction on a comment.,models.py,requests/models.py,1,1,159.0,491.0,0
1c0abbd74b1ef39f15adbb3af10a998ea8af88d9,Kenneth Reitz,2012-05-29 19:53:22-04:00,cleanup #633,utils.py,requests/utils.py,4,9,84.0,210.0,0
cb15310d6aacd1c1e3b3345b6096d24ea2b79d49,Kenneth Reitz,2012-05-29 19:54:40-04:00,by @mwielgoszewski,utils.py,requests/utils.py,1,1,85.0,210.0,0
617091e74762c0be3f9fdf51ac6bbcf63d306457,Kenneth Reitz,2012-05-29 20:52:58-04:00,v0.13.0,HISTORY.rst,HISTORY.rst,13,9,,,0
a291d0d0f861e16f579467137e52efd3d99fec89,Kenneth Reitz,2012-05-29 20:53:13-04:00,whitespace,HISTORY.rst,HISTORY.rst,2,1,,,0
77a57c0e7e669173241a56670ba4d096a303c75e,Kenneth Reitz,2012-05-29 20:53:51-04:00,v0.13.0,__init__.py,requests/__init__.py,2,2,0.0,15.0,0
d81dfe266e630c3e7341cc2a1994303e243353e1,Danilo Bargen,2012-05-30 17:34:24+02:00,Added information about HTTP proxy authentication to docs,AUTHORS.rst,AUTHORS.rst,1,0,,,0
d81dfe266e630c3e7341cc2a1994303e243353e1,Danilo Bargen,2012-05-30 17:34:24+02:00,Added information about HTTP proxy authentication to docs,advanced.rst,docs/user/advanced.rst,13,2,,,0
662c3edacc76d6a0e7b55b569c9fea38f8b0bc78,Michael Komitee,2012-06-01 15:53:23-04:00,"Allowing hooks to return responses that indicate errors

Since response objects for failures (4xx/5xx responses) evaluate to False
in a boolean context, any hook which returns such a failure response will
evaluate to False.

The way hooks were setup, any failure response resulting from a hook would
be ignored, and the initial response before it got processed by the hook
would be substituted in its place. This commit changes that logic to test
for None so that hooks that return failures can do so.",hooks.py,requests/hooks.py,4,2,7.0,16.0,1
c803e3af55e38a848e6c9340cd2f141cb012bc87,Michael Komitee,2012-06-01 13:01:19-04:00,"Implement GSSAPI/Kerberos authentication for requests

Currently has two issues which may be related:
- doesn't work with redirects, we try to authenticate the server a second
  time with a fully completed kerberos context.
- 403 responses result in the wrong response object being returned, but
  this is also true for http digest authentication due to a bug in hook
  handling in general.",auth.py,requests/auth.py,130,0,51.0,230.0,1
62a23bfbdecf54e13e571237df5a175e53d539cb,Michael Schurter,2012-06-04 13:19:10-07:00,"Auto-detect CA Cert path instead of requiring users to hack setup.py

Also fixed nearby comments to wrap at 79 characters as per PEP8",setup.py,setup.py,8,5,0.0,56.0,1
488a51d619c7175248fba1f904a834224c009966,Kenneth Reitz,2012-06-05 00:51:46+02:00,"Revert ""Auto-detect CA Cert path instead of requiring users to hack setup.py""

This reverts commit 62a23bfbdecf54e13e571237df5a175e53d539cb.",setup.py,setup.py,5,8,0.0,54.0,0
aa42318395ee6ecdaeb651a28a63e4bbdb95d003,Kenneth Reitz,2012-06-05 10:25:08+02:00,v0.13.1,HISTORY.rst,HISTORY.rst,5,0,,,0
1164450dac7576e6e77d0c5976fbc0bb7111cd1c,Danilo Bargen,2012-06-06 16:59:20+02:00,Added r.json documentation (document ALL the awesome features!),quickstart.rst,docs/user/quickstart.rst,13,0,,,0
f968fe013659b9b5b89f0316203de5f3139a7217,Danilo Bargen,2012-06-06 17:07:42+02:00,"In fact, the feature is so awesome that it should go into index.rst",index.rst,docs/index.rst,5,3,,,0
dda9689ca4f3a5b241c3544a96159fb3a21597d0,Kenneth Reitz,2012-06-07 03:02:32+02:00,"Revert ""In fact, the feature is so awesome that it should go into index.rst""

This reverts commit f968fe013659b9b5b89f0316203de5f3139a7217.",index.rst,docs/index.rst,3,5,,,0
c0ae3dd31e7b87a697e763185c2f6f284363d0de,Kenneth Reitz,2012-06-07 03:09:19+02:00,"more examples

#657",index.rst,docs/index.rst,9,5,,,0
f0e327f979edcd5e0ef0d03a0f48987bc411bcb6,Torsten Landschoff,2012-06-07 10:13:40+02:00,"Allow passing a file or file-like object as data.

The underlying httplib already allows passing an open file object as body
to its HTTPConnection.request method. I think requests should allow that
as well.",models.py,requests/models.py,4,2,162.0,492.0,0
f0e327f979edcd5e0ef0d03a0f48987bc411bcb6,Torsten Landschoff,2012-06-07 10:13:40+02:00,"Allow passing a file or file-like object as data.

The underlying httplib already allows passing an open file object as body
to its HTTPConnection.request method. I think requests should allow that
as well.",test_requests.py,tests/test_requests.py,21,0,107.0,544.0,0
c589d8a251868d983ecf97b2fbffff0e9f29e56c,Daniel Miller,2012-06-07 16:47:54-07:00,"If this comment is true (https://github.com/kennethreitz/requests/issues/239#issuecomment-6180706), then it would be good to point people in the right direction. Otherwise disregard this message.",advanced.rst,docs/user/advanced.rst,1,36,,,1
e8f3fc33bb66fccde7d7316ab0afef7d1d601183,Kenneth Reitz,2012-06-07 21:54:45-04:00,test that empty body text responses work,test_requests.py,tests/test_requests.py,7,0,106.0,533.0,0
843672f4fe1158fc21e2bdabba44c178707766a1,Kenneth Reitz,2012-06-07 21:55:07-04:00,"make empty body text responses work

#660",models.py,requests/models.py,3,0,161.0,492.0,0
fadcf799def168cc2ac3c2f09c865745813fd043,Kenneth Reitz,2012-06-07 21:58:52-04:00,fix unicode literal for python 3,models.py,requests/models.py,1,1,161.0,492.0,1
404585ce8c289fba05daddb78ded6910eda683f7,Kenneth Reitz,2012-06-07 22:07:26-04:00,+= AUTHORS #659,AUTHORS.rst,AUTHORS.rst,1,0,,,0
7c2306baec8da79f0e4b879127b77a7b37760bbc,Kenneth Reitz,2012-06-07 22:09:01-04:00,v0.13.1,HISTORY.rst,HISTORY.rst,4,3,,,0
7c2306baec8da79f0e4b879127b77a7b37760bbc,Kenneth Reitz,2012-06-07 22:09:01-04:00,v0.13.1,__init__.py,requests/__init__.py,2,2,0.0,15.0,0
10d23981736e0cd7d864b12cd8d12edd9a4d8b6d,Kenneth Reitz,2012-06-07 22:21:06-04:00,fix test for python3,test_requests.py,tests/test_requests.py,2,2,108.0,548.0,1
f733ff01969b485614de91c3c1aab64d25c9eb41,Kenneth Reitz,2012-06-07 22:44:38-04:00,don't change scrollbars,flasky.css_t,docs/_themes/kr/static/flasky.css_t,0,34,,,0
98b8316c0c1343f94749c3dde785ffaf7e70a04b,ig0774,2012-06-08 09:35:54-03:00,Send the original response url to `urlparse` rather than the `Response` object. `urlparse` cannot handle `Response` objects.,cookies.py,requests/cookies.py,1,1,85.0,206.0,0
8d75cdf7fede6a8059e683dd2a32cc7f42691cc6,Piotr Dobrogost,2012-06-10 15:27:54+02:00,"Fixes issue #669
NamedTemporaryFile was being automatically deleted on Windows thus
couldn't be opened later for reading",test_requests.py,tests/test_requests.py,6,2,108.0,552.0,1
9a30e02962ef2bb0a8bd5ce6db28f423a9b4b896,Marty Alchin,2012-06-13 20:54:54-07:00,"Make sure OAuth doesn't fall off, which happens in particular when encountering redirects",auth.py,requests/auth.py,1,1,30.0,139.0,0
a5f05353b3a2cfa1974fdb2fced2251884740ce3,Michael Holler,2012-06-13 23:00:12-05:00,Added documentation on how to access and use the Request object.,advanced.rst,docs/user/advanced.rst,65,0,,,0
b0db8cf2d8443a1f3a668f3add7919f332d5f3d6,Michael Holler,2012-06-13 23:16:06-05:00,Added alphabetized list of request attributes and descriptions.,advanced.rst,docs/user/advanced.rst,18,0,,,0
fde7ba78f255ced0f1ade4dd5cd4daa41a2b26f3,Michael Holler,2012-06-13 23:18:25-05:00,Added 'request object attributes' section header,advanced.rst,docs/user/advanced.rst,3,4,,,0
8b9f1b36bd87f9b3d4011246970f73c9869429aa,Michael Holler,2012-06-14 09:09:58-05:00,"Removed last attempt at documenting how to access Request from Response objects, replaced with section entitled 'Request and Response Objects'",advanced.rst,docs/user/advanced.rst,79,81,,,0
5db661a9e46eca3e86c0d7716f0318fc63c213a3,Michael Holler,2012-06-14 09:09:58-05:00,"Removed last attempt at documenting how to access Request from Response objects, replaced with section entitled 'Request and Response Objects'",AUTHORS.rst,AUTHORS.rst,1,0,,,0
5db661a9e46eca3e86c0d7716f0318fc63c213a3,Michael Holler,2012-06-14 09:09:58-05:00,"Removed last attempt at documenting how to access Request from Response objects, replaced with section entitled 'Request and Response Objects'",advanced.rst,docs/user/advanced.rst,79,81,,,0
6b1e81c41017cf05b742a8f4ef4e50b3a1a51aa8,Kenneth Reitz,2012-06-14 12:51:28-04:00,cleanup #676,advanced.rst,docs/user/advanced.rst,4,51,,,0
66ef8886c6523e59d75bed40fedd3145fe0afe25,Sascha Peilicke,2012-05-23 14:20:50+02:00,Add openSUSE certificate support,utils.py,requests/utils.py,4,0,85.0,211.0,0
d3acb783b95623d0378db02bd9832fb11850204b,Kenneth Reitz,2012-06-15 14:31:19-04:00,"urllib3 update

fixes #664",connectionpool.py,requests/packages/urllib3/connectionpool.py,4,1,53.0,225.0,1
d3acb783b95623d0378db02bd9832fb11850204b,Kenneth Reitz,2012-06-15 14:31:19-04:00,"urllib3 update

fixes #664",filepost.py,requests/packages/urllib3/filepost.py,8,5,13.0,42.0,1
d3acb783b95623d0378db02bd9832fb11850204b,Kenneth Reitz,2012-06-15 14:31:19-04:00,"urllib3 update

fixes #664",__init__.py,,0,47,,,1
d3acb783b95623d0378db02bd9832fb11850204b,Kenneth Reitz,2012-06-15 14:31:19-04:00,"urllib3 update

fixes #664",util.py,requests/packages/urllib3/util.py,33,4,23.0,70.0,1
c7514faf4aa55be634d6e25ce16eb72974b948ae,Kenneth Reitz,2012-06-15 14:37:33-04:00,"add response.reason

#588",models.py,requests/models.py,5,0,164.0,497.0,0
8de9b2e1499ea6200e558cfa3c77e5ecacf78820,Kenneth Reitz,2012-06-15 14:37:51-04:00,makin' history,HISTORY.rst,HISTORY.rst,2,0,,,0
5cc2129c736953a2e762332295f306354393f7bb,Mahmoud Hossam,2012-06-16 10:36:18+03:00,Add rauth.,out-there.rst,docs/community/out-there.rst,1,0,,,0
234a55da6a23f61591d0cb3267f15c529d8fab2f,jkleint,2012-06-18 17:26:42-03:00,"Update raise_for_status() exception output to reflect that requests.exceptions.HTTPError is raised, not urllib2.HTTPError.",quickstart.rst,docs/user/quickstart.rst,3,3,,,1
4e568c18991fb033290375f467b74384da10a60b,Marty Alchin,2012-06-18 21:02:51-07:00,"Sign querystring parameters in OAuth 1.0

Existing usage doesn't pass GET querystring parameters along to oauthlib,
so it wasn't signing those properly, which causes problems with APIs that
rely heavily on GET parameters. By passing in r.full_url instead of r.url,
oauthlib can parse out the correct parameters and sign them properly.",auth.py,requests/auth.py,2,2,30.0,139.0,1
80ceaa47dadf10fd0feffeb4c51c9cd5ab6a6482,Cory Benfield,2012-06-19 12:31:40+01:00,"Remove mimetools_choose_boundary from setup.py.

This package is not present in the source, was removed in commit
d3acb783b95623d0378db02bd9832fb11850204b during an update of urllib3.",setup.py,setup.py,0,1,0.0,53.0,0
f8076fee5e00ca80ef2ba9aa25a28b530b7170fd,Cory Benfield,2012-06-19 18:09:22+01:00,Temporary fix for unicode literal breaking test.,test_requests.py,tests/test_requests.py,8,1,109.0,556.0,1
3aa7f24e74386516c44d7539bebe174083fed48b,Ian Cordasco,2012-06-21 15:06:01-04:00,Fix Response Status Codes in the docs.,quickstart.rst,docs/user/quickstart.rst,1,1,,,1
8f0ac668da796b04df9901db58f5d4215be308dd,Kenneth Reitz,2012-06-25 12:35:39-04:00,update urllib3,__init__.py,requests/packages/urllib3/__init__.py,18,2,2.0,30.0,0
8f0ac668da796b04df9901db58f5d4215be308dd,Kenneth Reitz,2012-06-25 12:35:39-04:00,update urllib3,connectionpool.py,requests/packages/urllib3/connectionpool.py,3,3,53.0,225.0,0
8f0ac668da796b04df9901db58f5d4215be308dd,Kenneth Reitz,2012-06-25 12:35:39-04:00,update urllib3,util.py,requests/packages/urllib3/util.py,23,6,27.0,77.0,0
74a4d06d58106ac0e258df1ede94c5ecfad33945,Craig de Stigter,2012-06-26 12:42:14+12:00,"fix a bug where client certificates never get set unless verify=True (which verifies server certs, so should be unrelated)",models.py,requests/models.py,1,1,163.0,497.0,1
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,__init__.py,requests/packages/chardet/__init__.py,26,0,1.0,8.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,big5freq.py,requests/packages/chardet/big5freq.py,923,0,0.0,877.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,big5prober.py,requests/packages/chardet/big5prober.py,41,0,2.0,12.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,chardistribution.py,requests/packages/chardet/chardistribution.py,200,0,37.0,116.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,charsetgroupprober.py,requests/packages/chardet/charsetgroupprober.py,96,0,25.0,60.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,charsetprober.py,requests/packages/chardet/charsetprober.py,60,0,9.0,22.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,codingstatemachine.py,requests/packages/chardet/codingstatemachine.py,56,0,6.0,21.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,constants.py,requests/packages/chardet/constants.py,47,0,0.0,15.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,escprober.py,requests/packages/chardet/escprober.py,79,0,15.0,46.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,escsm.py,requests/packages/chardet/escsm.py,240,0,0.0,197.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,eucjpprober.py,requests/packages/chardet/eucjpprober.py,85,0,14.0,50.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,euckrfreq.py,requests/packages/chardet/euckrfreq.py,594,0,0.0,550.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,euckrprober.py,requests/packages/chardet/euckrprober.py,41,0,2.0,12.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,euctwfreq.py,requests/packages/chardet/euctwfreq.py,426,0,0.0,379.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,euctwprober.py,requests/packages/chardet/euctwprober.py,41,0,2.0,12.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,gb2312freq.py,requests/packages/chardet/gb2312freq.py,471,0,0.0,426.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,gb2312prober.py,requests/packages/chardet/gb2312prober.py,41,0,2.0,12.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,hebrewprober.py,requests/packages/chardet/hebrewprober.py,269,0,24.0,70.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,jisfreq.py,requests/packages/chardet/jisfreq.py,567,0,0.0,520.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,jpcntx.py,requests/packages/chardet/jpcntx.py,210,0,33.0,156.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,langbulgarianmodel.py,requests/packages/chardet/langbulgarianmodel.py,228,0,0.0,181.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,langcyrillicmodel.py,requests/packages/chardet/langcyrillicmodel.py,329,0,0.0,281.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,langgreekmodel.py,requests/packages/chardet/langgreekmodel.py,225,0,0.0,181.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,langhebrewmodel.py,requests/packages/chardet/langhebrewmodel.py,201,0,0.0,156.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,langhungarianmodel.py,requests/packages/chardet/langhungarianmodel.py,225,0,0.0,181.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,langthaimodel.py,requests/packages/chardet/langthaimodel.py,200,0,0.0,156.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,latin1prober.py,requests/packages/chardet/latin1prober.py,136,0,10.0,91.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,mbcharsetprober.py,requests/packages/chardet/mbcharsetprober.py,82,0,16.0,45.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,mbcsgroupprober.py,requests/packages/chardet/mbcsgroupprober.py,50,0,1.0,20.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,mbcssm.py,requests/packages/chardet/mbcssm.py,514,0,0.0,426.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,sbcharsetprober.py,requests/packages/chardet/sbcharsetprober.py,106,0,21.0,67.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,sbcsgroupprober.py,requests/packages/chardet/sbcsgroupprober.py,64,0,1.0,34.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,sjisprober.py,requests/packages/chardet/sjisprober.py,85,0,14.0,50.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,universaldetector.py,requests/packages/chardet/universaldetector.py,154,0,42.0,104.0,0
1253c780113a26872d320a76489d252ff281492b,Kenneth Reitz,2012-06-28 12:53:39-07:00,embed chardet,utf8prober.py,requests/packages/chardet/utf8prober.py,76,0,14.0,41.0,0
c3ad7af06c5fdd603d4ac114cfa114a12a386d10,Kenneth Reitz,2012-06-28 15:58:00-07:00,include certifi,MANIFEST.in,MANIFEST.in,1,1,,,0
c3ad7af06c5fdd603d4ac114cfa114a12a386d10,Kenneth Reitz,2012-06-28 15:58:00-07:00,include certifi,Makefile,Makefile,3,0,,,0
