commit_hash,author,date,msg,file,file_path,lines_added,lines_deleted,complexity,nloc,is_bug_fix
e491f423e2327c41442bb7894192fb6aa5c39a00,Isaac Wahhab,2021-03-28 17:23:30-07:00,Status spinners should not reset animations on update,test_spinner.py,tests/test_spinner.py,23,3,6.0,49.0,0
e491f423e2327c41442bb7894192fb6aa5c39a00,Isaac Wahhab,2021-03-28 17:23:30-07:00,Status spinners should not reset animations on update,test_status.py,tests/test_status.py,2,2,2.0,22.0,0
4007a111600afa6cc4d24053dc3ef8074aea05b9,Isaac Wahhab,2021-03-28 18:41:56-07:00,Fixing coverage,test_status.py,tests/test_status.py,5,1,2.0,26.0,1
2558c6fab19ef760860be5bb4c07523c19b14df4,Will McGugan,2021-03-29 09:56:33+01:00,Update progress.rst,progress.rst,docs/source/progress.rst,1,1,,,0
e4d5eda74b4c0c1a4939e05b761d3cf5a8896ade,Will McGugan,2021-03-29 10:05:05+01:00,Update progress.rst,progress.rst,docs/source/progress.rst,1,1,,,0
a28cf3a97e14c670ab23d4366ffd219aa732179f,Will McGugan,2021-03-29 10:37:25+01:00,doc fix,progress.rst,docs/source/progress.rst,1,1,,,1
a28cf3a97e14c670ab23d4366ffd219aa732179f,Will McGugan,2021-03-29 10:37:25+01:00,doc fix,constrain.py,rich/constrain.py,2,2,5.0,24.0,1
76073ba9cc2baa7525eaaa06fdb0b8c447b54f85,Will McGugan,2021-03-29 10:46:38+01:00,add copybutton to docs,requirements.txt,docs/requirements.txt,1,0,,,0
76073ba9cc2baa7525eaaa06fdb0b8c447b54f85,Will McGugan,2021-03-29 10:46:38+01:00,add copybutton to docs,conf.py,docs/source/conf.py,1,0,0.0,19.0,0
7dd46bec3e754b2b92094d18c7ad7b3341216a79,Will McGugan,2021-03-29 10:57:03+01:00,spelling in readme,features.png,imgs/features.png,0,0,,,0
57736f4655f26aa27654d4fd6e3e5d34c9f84e36,Will McGugan,2021-03-29 11:13:33+01:00,typo in requirements,requirements.txt,docs/requirements.txt,1,1,,,0
1d2ae781175fa18070b10b01f2de441cc215e87d,Isaac Wahhab,2021-03-29 09:30:44-07:00,Reverting status renderable change and adding spinner text change,CHANGELOG.md,CHANGELOG.md,1,1,,,0
1d2ae781175fa18070b10b01f2de441cc215e87d,Isaac Wahhab,2021-03-29 09:30:44-07:00,Reverting status renderable change and adding spinner text change,console.py,rich/console.py,3,2,292.0,1240.0,0
1d2ae781175fa18070b10b01f2de441cc215e87d,Isaac Wahhab,2021-03-29 09:30:44-07:00,Reverting status renderable change and adding spinner text change,spinner.py,rich/spinner.py,20,7,14.0,84.0,0
1d2ae781175fa18070b10b01f2de441cc215e87d,Isaac Wahhab,2021-03-29 09:30:44-07:00,Reverting status renderable change and adding spinner text change,status.py,rich/status.py,5,8,13.0,88.0,0
fbb631b3199a1bd7de00cc480b74bd3c61dfb821,Isaac Wahhab,2021-03-29 09:40:17-07:00,Missed some type updates,progress.py,rich/progress.py,1,1,132.0,674.0,0
fbb631b3199a1bd7de00cc480b74bd3c61dfb821,Isaac Wahhab,2021-03-29 09:40:17-07:00,Missed some type updates,spinner.py,rich/spinner.py,3,3,14.0,84.0,0
1b217f1da2da09cd123efa7ce2efd05e8d69cf35,Isaac Wahhab,2021-03-29 09:42:10-07:00,Missed black format check,spinner.py,rich/spinner.py,5,1,14.0,88.0,0
428092cf1008fbfe9642869f9645e78c065df99d,Isaac Wahhab,2021-03-29 09:51:34-07:00,Fixing coverage,test_spinner.py,tests/test_spinner.py,11,2,6.0,55.0,1
966679bdaa4b17af7560a9f4b673eaab5e2f66f4,Isaac Wahhab,2021-03-29 10:10:43-07:00,Unit test fix,spinner.py,rich/spinner.py,1,1,14.0,88.0,1
966679bdaa4b17af7560a9f4b673eaab5e2f66f4,Isaac Wahhab,2021-03-29 10:10:43-07:00,Unit test fix,test_spinner.py,tests/test_spinner.py,4,8,6.0,51.0,1
f24b668793b318dee1bff376cb57d00ef8c53412,apoclyps,2021-03-29 22:13:25+01:00,Updates example/layout.py to use Splitter class,layout.py,examples/layout.py,1,3,1.0,35.0,0
f24b668793b318dee1bff376cb57d00ef8c53412,apoclyps,2021-03-29 22:13:25+01:00,Updates example/layout.py to use Splitter class,layout.py,rich/layout.py,0,1,61.0,291.0,0
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,CHANGELOG.md,CHANGELOG.md,6,0,,,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,text.rst,docs/source/text.rst,1,1,,,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,console.py,rich/console.py,27,26,292.0,1241.0,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,control.py,rich/control.py,2,1,25.0,100.0,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,live.py,rich/live.py,24,20,60.0,284.0,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,live_render.py,rich/live_render.py,5,2,12.0,75.0,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,progress.py,rich/progress.py,3,3,133.0,675.0,1
23497ed2303d52d72caf0d15749cbde8b89c9507,Will McGugan,2021-03-30 18:02:05+01:00,fix for race condition,test_progress.py,tests/test_progress.py,1,2,43.0,390.0,1
bcb2923bf59ae0c6a3e6a2ae78b1d6f8d4b7bff0,Will McGugan,2021-03-30 18:05:25+01:00,version bump,CHANGELOG.md,CHANGELOG.md,1,1,,,0
bcb2923bf59ae0c6a3e6a2ae78b1d6f8d4b7bff0,Will McGugan,2021-03-30 18:05:25+01:00,version bump,pyproject.toml,pyproject.toml,1,1,,,0
49d0e0e7e1c2a15b09a40fbe94471e2745b3a882,David Brochart,2021-03-30 21:17:15+02:00,Fix typo,live.py,rich/live.py,1,1,59.0,281.0,1
ebfab2ddcb45a16b3a6f0cbfabb66cd5a6b576be,Will McGugan,2021-04-02 11:29:48+01:00,better Jupyter support,console.py,rich/console.py,1,1,292.0,1241.0,0
ebfab2ddcb45a16b3a6f0cbfabb66cd5a6b576be,Will McGugan,2021-04-02 11:29:48+01:00,better Jupyter support,jupyter.py,rich/jupyter.py,20,17,24.0,57.0,0
ebfab2ddcb45a16b3a6f0cbfabb66cd5a6b576be,Will McGugan,2021-04-02 11:29:48+01:00,better Jupyter support,layout.py,rich/layout.py,0,2,61.0,290.0,0
ebfab2ddcb45a16b3a6f0cbfabb66cd5a6b576be,Will McGugan,2021-04-02 11:29:48+01:00,better Jupyter support,pretty.py,rich/pretty.py,5,3,107.0,518.0,0
6f0eae2f5bdfe797ff96d93a2940cfd8e977a92c,Will McGugan,2021-04-03 10:43:48+01:00,version bump,CHANGELOG.md,CHANGELOG.md,6,0,,,0
6f0eae2f5bdfe797ff96d93a2940cfd8e977a92c,Will McGugan,2021-04-03 10:43:48+01:00,version bump,pyproject.toml,pyproject.toml,1,1,,,0
689e32481a9aa8909559e5d5913d61f24fa46ace,Isaac Wahhab,2021-04-03 14:40:44-07:00,Addressing time calculation comments,spinner.py,rich/spinner.py,6,3,14.0,90.0,0
f9381dfab9eb02a043eb622ec1dfa6570cf396ac,Isaac Wahhab,2021-04-03 15:22:03-07:00,Fixing CI errors,spinner.py,rich/spinner.py,12,8,14.0,92.0,1
f9381dfab9eb02a043eb622ec1dfa6570cf396ac,Isaac Wahhab,2021-04-03 15:22:03-07:00,Fixing CI errors,test_progress.py,tests/test_progress.py,1,1,43.0,390.0,1
8caee6a2e9ba6a2ae8987b1eeadb926199cf940b,Isaac Wahhab,2021-04-03 15:33:56-07:00,Coverage fix?,test_progress.py,tests/test_progress.py,13,1,44.0,399.0,1
c7f7cd683a60f7a3e01c1d237c1c8c657b40bb9f,Isaac Wahhab,2021-04-03 16:00:00-07:00,Last attempt at fixing progress coverage,test_progress.py,tests/test_progress.py,1,0,44.0,400.0,1
6e6e85aa4192a3f31c28d2eaf99d46dea7608261,Will McGugan,2021-04-04 14:43:23+01:00,added call syntax,CHANGELOG.md,CHANGELOG.md,6,0,,,0
6e6e85aa4192a3f31c28d2eaf99d46dea7608261,Will McGugan,2021-04-04 14:43:23+01:00,added call syntax,default_styles.py,rich/default_styles.py,3,2,0.0,152.0,0
6e6e85aa4192a3f31c28d2eaf99d46dea7608261,Will McGugan,2021-04-04 14:43:23+01:00,added call syntax,highlighter.py,rich/highlighter.py,2,1,8.0,71.0,0
6e6e85aa4192a3f31c28d2eaf99d46dea7608261,Will McGugan,2021-04-04 14:43:23+01:00,added call syntax,test_layout.py,tests/test_layout.py,4,2,6.0,70.0,0
49a64c444f1c69cc0c59b14e15b027558dad73b1,dependabot[bot],2021-04-05 06:06:48+00:00,"Bump pytest from 6.2.2 to 6.2.3

Bumps [pytest](https://github.com/pytest-dev/pytest) from 6.2.2 to 6.2.3.
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/6.2.2...6.2.3)

Signed-off-by: dependabot[bot] <support@github.com>",poetry.lock,poetry.lock,4,4,,,0
49a64c444f1c69cc0c59b14e15b027558dad73b1,dependabot[bot],2021-04-05 06:06:48+00:00,"Bump pytest from 6.2.2 to 6.2.3

Bumps [pytest](https://github.com/pytest-dev/pytest) from 6.2.2 to 6.2.3.
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/6.2.2...6.2.3)

Signed-off-by: dependabot[bot] <support@github.com>",pyproject.toml,pyproject.toml,1,1,,,0
7585846adadeba2cebc34835a422af500a9bddb1,Will McGugan,2021-04-05 11:04:34+01:00,bragging rights,README.md,README.md,1,0,,,0
929e8737718eda4c5f4ae1306fcc324adf30f832,dependabot[bot],2021-04-06 05:32:54+00:00,"Bump sphinx-rtd-theme from 0.5.1 to 0.5.2

Bumps [sphinx-rtd-theme](https://github.com/readthedocs/sphinx_rtd_theme) from 0.5.1 to 0.5.2.
- [Release notes](https://github.com/readthedocs/sphinx_rtd_theme/releases)
- [Changelog](https://github.com/readthedocs/sphinx_rtd_theme/blob/master/docs/changelog.rst)
- [Commits](https://github.com/readthedocs/sphinx_rtd_theme/compare/0.5.1...0.5.2)

Signed-off-by: dependabot[bot] <support@github.com>",requirements.txt,docs/requirements.txt,1,1,,,0
73ad8ef1f7801f1a5c5ee9b184163f3776e2253c,jack1142,2021-04-10 14:23:10+02:00,Stop showing colon after exception type when there is no message,traceback.py,rich/traceback.py,3,1,72.0,471.0,0
0b93ce3438ae47e58a4356fcccc994cb04a501ec,jack1142,2021-04-10 14:26:23+02:00,Add test,test_traceback.py,tests/test_traceback.py,11,0,36.0,167.0,0
22ef2f417d87de1138327cda3ac48ee2e732bb4f,dependabot[bot],2021-04-12 06:04:54+00:00,"Bump sphinx from 3.5.3 to 3.5.4

Bumps [sphinx](https://github.com/sphinx-doc/sphinx) from 3.5.3 to 3.5.4.
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/4.x/CHANGES)
- [Commits](https://github.com/sphinx-doc/sphinx/commits/v3.5.4)

Signed-off-by: dependabot[bot] <support@github.com>",requirements.txt,docs/requirements.txt,1,1,,,0
543260041e7f94d82e7286521423e57aea0ae75d,Adilius,2021-04-18 01:41:53+02:00,bragging rights but swedish,README.sv.md,README.sv.md,1,0,,,0
1f1392b8b66b47f73964c5dc0ebc1041dd6a6d8d,oleksis,2021-04-18 11:22:16-04:00,Add README workflow,readmechanged.yml,.github/workflows/readmechanged.yml,16,0,,,0
2a942cb1b5f3380508abc84362171fa628d43f1f,oleksis,2021-04-18 11:41:12-04:00,Add Github Token to workflow,readmechanged.yml,.github/workflows/readmechanged.yml,2,0,,,0
881c63a1e4c969720577d540dadaa1ea7fc8924e,oleksis,2021-04-18 11:44:46-04:00,Add Github Personal Token to workflow,readmechanged.yml,.github/workflows/readmechanged.yml,1,1,,,0
25c3b47c0fde4511f18c05b63970e5c0849c7cb7,oleksis,2021-04-18 12:37:06-04:00,Update README workflow for upstream,readmechanged.yml,.github/workflows/readmechanged.yml,2,2,,,0
a05a5a1c2f95f25db70ac3657e99f0bab652e2cd,Will McGugan,2021-04-20 14:54:19+01:00,Added a comment just to test the notification system for translators,README.md,README.md,2,0,,,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,__init__.py,rich/__init__.py,10,4,10.0,59.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,_inspect.py,rich/_inspect.py,2,2,49.0,163.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,_log_render.py,rich/_log_render.py,6,6,17.0,77.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,_ratio.py,rich/_ratio.py,3,3,31.0,88.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,align.py,rich/align.py,18,18,47.0,245.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,bar.py,rich/bar.py,2,2,9.0,62.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,color.py,rich/color.py,3,3,58.0,448.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,columns.py,rich/columns.py,4,4,33.0,151.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,console.py,rich/console.py,68,66,292.0,1243.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,containers.py,rich/containers.py,4,1,39.0,127.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,layout.py,rich/layout.py,4,4,61.0,290.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,live.py,rich/live.py,7,7,60.0,284.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,logging.py,rich/logging.py,4,4,22.0,188.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,markdown.py,rich/markdown.py,6,6,88.0,451.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,measure.py,rich/measure.py,4,2,17.0,77.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,padding.py,rich/padding.py,1,1,20.0,101.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,panel.py,rich/panel.py,7,7,21.0,171.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,pretty.py,rich/pretty.py,18,16,107.0,520.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,progress.py,rich/progress.py,30,26,133.0,679.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,progress_bar.py,rich/progress_bar.py,4,4,34.0,154.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,prompt.py,rich/prompt.py,16,16,35.0,204.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,scope.py,rich/scope.py,4,4,6.0,60.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,screen.py,rich/screen.py,4,2,6.0,30.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,segment.py,rich/segment.py,12,8,68.0,267.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,spinner.py,rich/spinner.py,7,2,8.0,64.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,status.py,rich/status.py,5,5,13.0,92.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,style.py,rich/style.py,27,25,184.0,504.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,syntax.py,rich/syntax.py,11,9,82.0,563.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,table.py,rich/table.py,22,22,170.0,694.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,tabulate.py,rich/tabulate.py,4,4,4.0,33.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,terminal_theme.py,rich/terminal_theme.py,2,2,2.0,39.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,text.py,rich/text.py,23,20,209.0,771.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,theme.py,rich/theme.py,5,3,15.0,56.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,traceback.py,rich/traceback.py,7,7,72.0,471.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,tree.py,rich/tree.py,4,4,35.0,191.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,test_console.py,tests/test_console.py,1,1,84.0,497.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,test_ratio.py,tests/test_ratio.py,1,1,2.0,51.0,0
0e1a91969f640628d25dd83945085fa7ae8f6d76,Paulo S. Costa,2021-04-22 19:56:02-07:00,Add Optional typing,test_repr.py,tests/test_repr.py,3,1,4.0,24.0,0
524891e96cb18e3dfdc4ccffe22a9a28ed9ed2b3,Paulo S. Costa,2021-04-22 19:59:25-07:00,Add ignore-missing-imports arg to mypy,CONTRIBUTING.md,CONTRIBUTING.md,1,1,,,0
524891e96cb18e3dfdc4ccffe22a9a28ed9ed2b3,Paulo S. Costa,2021-04-22 19:59:25-07:00,Add ignore-missing-imports arg to mypy,Makefile,Makefile,2,2,,,0
524891e96cb18e3dfdc4ccffe22a9a28ed9ed2b3,Paulo S. Costa,2021-04-22 19:59:25-07:00,Add ignore-missing-imports arg to mypy,tox.ini,tox.ini,1,1,,,0
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,__init__.py,rich/__init__.py,1,1,10.0,59.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,_inspect.py,rich/_inspect.py,1,1,49.0,163.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,_log_render.py,rich/_log_render.py,1,1,17.0,77.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,_ratio.py,rich/_ratio.py,2,2,31.0,88.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,color.py,rich/color.py,2,2,58.0,448.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,console.py,rich/console.py,14,14,292.0,1243.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,live.py,rich/live.py,4,4,60.0,284.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,logging.py,rich/logging.py,2,2,22.0,188.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,markdown.py,rich/markdown.py,2,2,88.0,451.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,padding.py,rich/padding.py,1,1,20.0,101.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,panel.py,rich/panel.py,5,5,21.0,171.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,pretty.py,rich/pretty.py,3,3,107.0,520.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,progress.py,rich/progress.py,12,12,133.0,679.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,progress_bar.py,rich/progress_bar.py,1,1,34.0,154.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,prompt.py,rich/prompt.py,1,1,35.0,204.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,segment.py,rich/segment.py,2,2,68.0,267.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,spinner.py,rich/spinner.py,1,1,8.0,64.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,status.py,rich/status.py,4,4,13.0,92.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,style.py,rich/style.py,6,6,184.0,504.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,syntax.py,rich/syntax.py,2,2,82.0,563.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,table.py,rich/table.py,6,6,170.0,694.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,tabulate.py,rich/tabulate.py,2,2,4.0,33.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,text.py,rich/text.py,2,2,209.0,771.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,traceback.py,rich/traceback.py,5,5,72.0,471.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,tree.py,rich/tree.py,1,1,35.0,191.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,test_console.py,tests/test_console.py,1,1,84.0,497.0,1
e86b20e56d1d8be0cfbea4d88cfec7ec7bb2b9e9,Paulo S. Costa,2021-04-22 20:24:23-07:00,Fix double Optional,test_ratio.py,tests/test_ratio.py,1,1,2.0,51.0,1
5b666af37aa193cf3ef45989dbfe3e4fbe1c4e8b,Michał Górny,2021-04-24 12:49:13+02:00,Update tox.ini for poetry,tox.ini,tox.ini,2,6,,,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",top_lite_simulator.py,examples/top_lite_simulator.py,5,1,9.0,67.0,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",pyproject.toml,pyproject.toml,1,1,,,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",_ratio.py,rich/_ratio.py,5,1,31.0,91.0,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",align.py,rich/align.py,5,1,47.0,248.0,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",box.py,rich/box.py,4,1,23.0,373.0,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",console.py,rich/console.py,4,1,292.0,1246.0,0
43590b7f1e019ced4fe849b86d66799f80bc1843,Michał Górny,2021-04-24 12:51:16+02:00,"Use typing-extensions on py<3.8

typing-extensions backport typing features from Python 3.8.  Use
built-in typing module in Python 3.8 and newer.",live_render.py,rich/live_render.py,4,1,12.0,78.0,0
f17e51ee124af4036c74c2d225f08e7ba784a5a3,Will McGugan,2021-04-24 15:40:45+01:00,tui experiment,__init__.py,rich/tui/__init__.py,0,0,,,0
f17e51ee124af4036c74c2d225f08e7ba784a5a3,Will McGugan,2021-04-24 15:40:45+01:00,tui experiment,app.py,rich/tui/app.py,104,0,16.0,72.0,0
